id,energy_star_rating,backfilled_energy_star_rating
12055,72.0,72.0
12056,70.0,70.0
12057,52.0,52.0
12058,,32.0
12059,,39.666666666666664
12060,93.0,93.0
12061,37.0,37.0
12062,75.0,75.0
12063,100.0,100.0
12064,76.0,76.0
12065,32.0,32.0
12066,,55.4
12067,72.0,72.0
12068,,60.5
12069,97.0,97.0
12070,7.0,7.0
12071,64.0,64.0
12072,59.0,59.0
12073,57.0,57.0
12074,,44.0
12075,84.0,84.0
12076,,41.2
12077,68.0,68.0
12078,90.0,90.0
12079,52.0,52.0
12080,,73.0909090909091
12081,31.0,31.0
12082,17.0,17.0
12083,53.0,53.0
12084,67.0,67.0
12085,96.0,96.0
12086,60.0,60.0
12087,35.0,35.0
12088,83.0,83.0
12089,,73.0909090909091
12090,98.0,98.0
12091,44.0,44.0
12092,,49.46666666666667
12093,57.0,57.0
12094,43.0,43.0
12095,41.0,41.0
12096,86.0,86.0
12097,39.0,39.0
12098,64.0,64.0
12099,56.0,56.0
12100,77.0,77.0
12101,58.0,58.0
12102,16.0,16.0
12103,,73.77777777777777
12104,80.0,80.0
12105,57.0,57.0
12106,98.0,98.0
12107,86.0,86.0
12108,52.0,52.0
12109,28.0,28.0
12110,65.0,65.0
12111,49.0,49.0
12112,9.0,9.0
12113,95.0,95.0
12114,56.0,56.0
12115,25.0,25.0
12116,34.0,34.0
12117,46.0,46.0
12118,72.0,72.0
12119,,65.75
12120,23.0,23.0
12121,77.0,77.0
12122,47.0,47.0
12123,80.0,80.0
12124,50.0,50.0
12125,47.0,47.0
12126,50.0,50.0
12127,54.0,54.0
12128,32.0,32.0
12129,8.0,8.0
12130,22.0,22.0
12131,46.0,46.0
12132,70.0,70.0
12133,80.0,80.0
12134,77.0,77.0
12135,89.0,89.0
12136,76.0,76.0
12137,36.0,36.0
12138,85.0,85.0
12139,22.0,22.0
12140,77.0,77.0
12141,40.0,40.0
12142,95.0,95.0
12143,93.0,93.0
12144,10.0,10.0
12145,66.0,66.0
12146,62.0,62.0
12147,52.0,52.0
12148,8.0,8.0
12149,31.0,31.0
12150,24.0,24.0
12151,84.0,84.0
12152,37.0,37.0
12153,72.0,72.0
12154,74.0,74.0
12155,70.0,70.0
12156,8.0,8.0
12157,98.0,98.0
12158,63.0,63.0
12159,46.0,46.0
12160,96.0,96.0
12161,4.0,4.0
12162,67.0,67.0
12163,68.0,68.0
12164,36.0,36.0
12165,51.0,51.0
12166,55.0,55.0
12167,28.0,28.0
12168,71.0,71.0
12169,66.0,66.0
12170,,39.666666666666664
12171,91.0,91.0
12172,,55.30769230769231
12173,59.0,59.0
12174,,36.23076923076923
12175,,49.857142857142854
12176,19.0,19.0
12177,26.0,26.0
12178,60.0,60.0
12179,98.0,98.0
12180,,50.7
12181,,56.0
12182,,57.23809523809524
12183,,58.774193548387096
12184,36.0,36.0
12185,9.0,9.0
12186,66.0,66.0
12187,25.0,25.0
12188,22.0,22.0
12189,,67.46666666666667
12190,41.0,41.0
12191,3.0,3.0
12192,86.0,86.0
12193,46.0,46.0
12194,75.0,75.0
12195,12.0,12.0
12196,64.0,64.0
12197,38.0,38.0
12198,25.0,25.0
12199,24.0,24.0
12200,36.0,36.0
12201,35.0,35.0
12202,83.0,83.0
12203,43.0,43.0
12204,,70.0
12205,19.0,19.0
12206,80.0,80.0
12207,,58.6764705882353
12208,99.0,99.0
12209,,58.63636363636363
12210,37.0,37.0
12211,38.0,38.0
12212,93.0,93.0
12213,29.0,29.0
12214,63.0,63.0
12215,82.0,82.0
12216,63.0,63.0
12217,90.0,90.0
12218,80.0,80.0
12219,34.0,34.0
12220,,62.76470588235294
12221,50.0,50.0
12222,17.0,17.0
12223,,53.294117647058826
12224,3.0,3.0
12225,30.0,30.0
12226,14.0,14.0
12227,58.0,58.0
12228,,49.1578947368421
12229,,68.90625
12230,1.0,1.0
12231,82.0,82.0
12232,50.0,50.0
12233,75.0,75.0
12234,59.0,59.0
12235,96.0,96.0
12236,70.0,70.0
12237,70.0,70.0
12238,88.0,88.0
12239,87.0,87.0
12240,59.0,59.0
12241,15.0,15.0
12242,85.0,85.0
12243,79.0,79.0
12244,73.0,73.0
12245,65.0,65.0
12246,71.0,71.0
12247,36.0,36.0
12248,,52.17142857142857
12249,,68.84615384615384
12250,52.0,52.0
12251,1.0,1.0
12252,,57.77777777777778
12253,84.0,84.0
12254,28.0,28.0
12255,80.0,80.0
12256,63.0,63.0
12257,56.0,56.0
12258,40.0,40.0
12259,100.0,100.0
12260,,50.42857142857143
12261,51.0,51.0
12262,48.0,48.0
12263,19.0,19.0
12264,64.0,64.0
12265,68.0,68.0
12266,44.0,44.0
12267,47.0,47.0
12268,,44.0
12269,2.0,2.0
12270,38.0,38.0
12271,,54.11904761904762
12272,3.0,3.0
12273,89.0,89.0
12274,3.0,3.0
12275,80.0,80.0
12276,44.0,44.0
12277,68.0,68.0
12278,,53.65
12279,,60.55555555555556
12280,75.0,75.0
12281,86.0,86.0
12282,99.0,99.0
12283,48.0,48.0
12284,31.0,31.0
12285,42.0,42.0
12286,40.0,40.0
12287,63.0,63.0
12288,66.0,66.0
12289,,54.11904761904762
12290,98.0,98.0
12291,,56.7037037037037
12292,,66.17948717948718
12293,67.0,67.0
12294,,60.97142857142857
12295,,56.7037037037037
12296,,72.75
12297,59.0,59.0
12298,66.0,66.0
12299,13.0,13.0
12300,11.0,11.0
12301,83.0,83.0
12302,55.0,55.0
12303,54.0,54.0
12304,,50.10526315789474
12305,68.0,68.0
12306,38.0,38.0
12307,84.0,84.0
12308,100.0,100.0
12309,41.0,41.0
12310,59.0,59.0
12311,80.0,80.0
12312,61.0,61.0
12313,50.0,50.0
12314,100.0,100.0
12315,60.0,60.0
12316,17.0,17.0
12317,33.0,33.0
12318,52.0,52.0
12319,71.0,71.0
12320,33.0,33.0
12321,74.0,74.0
12322,24.0,24.0
12323,40.0,40.0
12324,78.0,78.0
12325,91.0,91.0
12326,84.0,84.0
12327,78.0,78.0
12328,97.0,97.0
12329,61.0,61.0
12330,66.0,66.0
12331,46.0,46.0
12332,16.0,16.0
12333,89.0,89.0
12334,51.0,51.0
12335,29.0,29.0
12336,66.0,66.0
12337,72.0,72.0
12338,4.0,4.0
12339,95.0,95.0
12340,89.0,89.0
12341,1.0,1.0
12342,5.0,5.0
12343,52.0,52.0
12344,47.0,47.0
12345,81.0,81.0
12346,26.0,26.0
12347,83.0,83.0
12348,87.0,87.0
12349,70.0,70.0
12350,13.0,13.0
12351,29.0,29.0
12352,30.0,30.0
12353,69.0,69.0
12354,87.0,87.0
12355,74.0,74.0
12356,52.0,52.0
12357,52.0,52.0
12358,58.0,58.0
12359,35.0,35.0
12360,31.0,31.0
12361,77.0,77.0
12362,,51.1764705882353
12363,92.0,92.0
12364,71.0,71.0
12365,73.0,73.0
12366,95.0,95.0
12367,56.0,56.0
12368,18.0,18.0
12369,59.0,59.0
12370,62.0,62.0
12371,18.0,18.0
12372,76.0,76.0
12373,54.0,54.0
12374,9.0,9.0
12375,67.0,67.0
12376,37.0,37.0
12377,47.0,47.0
12378,75.0,75.0
12379,25.0,25.0
12380,93.0,93.0
12381,82.0,82.0
12382,6.0,6.0
12383,2.0,2.0
12384,72.0,72.0
12385,69.0,69.0
12386,,58.8
12387,,53.6875
12388,72.0,72.0
12389,88.0,88.0
12390,72.0,72.0
12391,47.0,47.0
12392,45.0,45.0
12393,48.0,48.0
12394,95.0,95.0
12395,23.0,23.0
12396,43.0,43.0
12397,65.0,65.0
12398,38.0,38.0
12399,56.0,56.0
12400,76.0,76.0
12401,58.0,58.0
12402,,54.11904761904762
12403,9.0,9.0
12404,72.0,72.0
12405,26.0,26.0
12406,53.0,53.0
12407,65.0,65.0
12408,77.0,77.0
12409,91.0,91.0
12410,45.0,45.0
12411,,62.28888888888889
12412,,56.0
12413,,58.25
12414,3.0,3.0
12415,,72.11111111111111
12416,90.0,90.0
12417,36.0,36.0
12418,,58.774193548387096
12419,51.0,51.0
12420,100.0,100.0
12421,,53.666666666666664
12422,,73.6923076923077
12423,61.0,61.0
12424,,55.166666666666664
12425,,71.42857142857143
12426,73.0,73.0
12427,,55.166666666666664
12428,100.0,100.0
12429,39.0,39.0
12430,59.0,59.0
12431,93.0,93.0
12432,100.0,100.0
12433,96.0,96.0
12434,,53.666666666666664
12435,75.0,75.0
12436,68.0,68.0
12437,58.0,58.0
12438,59.0,59.0
12439,,55.166666666666664
12440,15.0,15.0
12441,3.0,3.0
12442,76.0,76.0
12443,,60.97142857142857
12444,7.0,7.0
12445,89.0,89.0
12446,68.0,68.0
12447,40.0,40.0
12448,67.0,67.0
12449,81.0,81.0
12450,42.0,42.0
12451,,44.23529411764706
12452,9.0,9.0
12453,16.0,16.0
12454,52.0,52.0
12455,49.0,49.0
12456,25.0,25.0
12457,64.0,64.0
12458,29.0,29.0
12459,70.0,70.0
12460,21.0,21.0
12461,53.0,53.0
12462,,72.14285714285714
12463,,57.55555555555556
12464,,55.45161290322581
12465,,72.75
12466,,56.7037037037037
12467,,78.0
12468,,64.76470588235294
12469,,72.75
12470,,64.76470588235294
12471,,73.04761904761905
12472,,54.642857142857146
12473,,44.42857142857143
12474,,50.875
12475,,44.333333333333336
12476,,60.3
12477,,51.1764705882353
12478,27.0,27.0
12479,57.0,57.0
12480,25.0,25.0
12481,,63.5
12482,,57.578947368421055
12483,,60.55555555555556
12484,,58.6764705882353
12485,55.0,55.0
12486,,54.666666666666664
12487,,68.5111111111111
12488,,64.76470588235294
12489,,67.25
12490,,68.70588235294117
12491,,72.11111111111111
12492,,68.5111111111111
12493,,73.6923076923077
12494,,73.5
12495,61.0,61.0
12496,,51.333333333333336
12497,,55.166666666666664
12498,40.0,40.0
12499,66.0,66.0
12500,,69.95454545454545
12501,52.0,52.0
12502,99.0,99.0
12503,20.0,20.0
12504,82.0,82.0
12505,,57.23809523809524
12506,49.0,49.0
12507,55.0,55.0
12508,100.0,100.0
12509,75.0,75.0
12510,56.0,56.0
12511,36.0,36.0
12512,4.0,4.0
12513,70.0,70.0
12514,61.0,61.0
12515,92.0,92.0
12516,,50.515151515151516
12517,81.0,81.0
12518,95.0,95.0
12519,93.0,93.0
12520,68.0,68.0
12521,81.0,81.0
12522,1.0,1.0
12523,8.0,8.0
12524,77.0,77.0
12525,62.0,62.0
12526,19.0,19.0
12527,11.0,11.0
12528,77.0,77.0
12529,27.0,27.0
12530,,54.476190476190474
12531,,67.46666666666667
12532,91.0,91.0
12533,100.0,100.0
12534,75.0,75.0
12535,35.0,35.0
12536,55.0,55.0
12537,96.0,96.0
12538,26.0,26.0
12539,46.0,46.0
12540,50.0,50.0
12541,100.0,100.0
12542,72.0,72.0
12543,47.0,47.0
12544,89.0,89.0
12545,66.0,66.0
12546,45.0,45.0
12547,56.0,56.0
12548,75.0,75.0
12549,91.0,91.0
12550,1.0,1.0
12551,65.0,65.0
12552,69.0,69.0
12553,41.0,41.0
12554,42.0,42.0
12555,100.0,100.0
12556,,58.6764705882353
12557,70.0,70.0
12558,36.0,36.0
12559,,62.28888888888889
12560,51.0,51.0
12561,50.0,50.0
12562,72.0,72.0
12563,60.0,60.0
12564,41.0,41.0
12565,92.0,92.0
12566,35.0,35.0
12567,75.0,75.0
12568,,69.16666666666667
12569,68.0,68.0
12570,89.0,89.0
12571,3.0,3.0
12572,98.0,98.0
12573,,49.1578947368421
12574,35.0,35.0
12575,34.0,34.0
12576,97.0,97.0
12577,63.0,63.0
12578,69.0,69.0
12579,17.0,17.0
12580,77.0,77.0
12581,84.0,84.0
12582,84.0,84.0
12583,15.0,15.0
12584,86.0,86.0
12585,91.0,91.0
12586,58.0,58.0
12587,53.0,53.0
12588,29.0,29.0
12589,88.0,88.0
12590,100.0,100.0
12591,50.0,50.0
12592,40.0,40.0
12593,78.0,78.0
12594,79.0,79.0
12595,56.0,56.0
12596,54.0,54.0
12597,32.0,32.0
12598,64.0,64.0
12599,,41.0
12600,,51.1764705882353
12601,,53.294117647058826
12602,24.0,24.0
12603,78.0,78.0
12604,33.0,33.0
12605,77.0,77.0
12606,68.0,68.0
12607,82.0,82.0
12608,42.0,42.0
12609,67.0,67.0
12610,47.0,47.0
12611,42.0,42.0
12612,63.0,63.0
12613,32.0,32.0
12614,74.0,74.0
12615,90.0,90.0
12616,85.0,85.0
12617,67.0,67.0
12618,64.0,64.0
12619,,
12620,46.0,46.0
12621,,58.63636363636363
12622,73.0,73.0
12623,49.0,49.0
12624,,58.8
12625,91.0,91.0
12626,94.0,94.0
12627,,67.46666666666667
12628,67.0,67.0
12629,94.0,94.0
12630,,50.7
12631,,67.46666666666667
12632,,57.23809523809524
12633,91.0,91.0
12634,92.0,92.0
12635,65.0,65.0
12636,23.0,23.0
12637,50.0,50.0
12638,77.0,77.0
12639,15.0,15.0
12640,64.0,64.0
12641,46.0,46.0
12642,37.0,37.0
12643,80.0,80.0
12644,3.0,3.0
12645,12.0,12.0
12646,39.0,39.0
12647,50.0,50.0
12648,23.0,23.0
12649,76.0,76.0
12650,71.0,71.0
12651,83.0,83.0
12652,56.0,56.0
12653,78.0,78.0
12654,50.0,50.0
12655,100.0,100.0
12656,39.0,39.0
12657,82.0,82.0
12658,12.0,12.0
12659,16.0,16.0
12660,100.0,100.0
12661,100.0,100.0
12662,100.0,100.0
12663,62.0,62.0
12664,44.0,44.0
12665,40.0,40.0
12666,100.0,100.0
12667,85.0,85.0
12668,1.0,1.0
12669,5.0,5.0
12670,,56.5
12671,25.0,25.0
12672,97.0,97.0
12673,100.0,100.0
12674,62.0,62.0
12675,97.0,97.0
12676,61.0,61.0
12677,87.0,87.0
12678,30.0,30.0
12679,93.0,93.0
12680,40.0,40.0
12681,,58.6764705882353
12682,,67.46666666666667
12683,82.0,82.0
12684,78.0,78.0
12685,80.0,80.0
12686,45.0,45.0
12687,76.0,76.0
12688,27.0,27.0
12689,29.0,29.0
12690,78.0,78.0
12691,49.0,49.0
12692,29.0,29.0
12693,88.0,88.0
12694,24.0,24.0
12695,39.0,39.0
12696,26.0,26.0
12697,93.0,93.0
12698,,47.4
12699,79.0,79.0
12700,76.0,76.0
12701,100.0,100.0
12702,4.0,4.0
12703,72.0,72.0
12704,81.0,81.0
12705,,72.57142857142857
12706,56.0,56.0
12707,43.0,43.0
12708,45.0,45.0
12709,46.0,46.0
12710,58.0,58.0
12711,90.0,90.0
12712,78.0,78.0
12713,74.0,74.0
12714,73.0,73.0
12715,38.0,38.0
12716,27.0,27.0
12717,74.0,74.0
12718,24.0,24.0
12719,22.0,22.0
12720,53.0,53.0
12721,37.0,37.0
12722,29.0,29.0
12723,34.0,34.0
12724,24.0,24.0
12725,24.0,24.0
12726,3.0,3.0
12727,23.0,23.0
12728,36.0,36.0
12729,70.0,70.0
12730,93.0,93.0
12731,67.0,67.0
12732,100.0,100.0
12733,,50.515151515151516
12734,74.0,74.0
12735,3.0,3.0
12736,98.0,98.0
12737,48.0,48.0
12738,51.0,51.0
12739,48.0,48.0
12740,42.0,42.0
12741,57.0,57.0
12742,12.0,12.0
12743,93.0,93.0
12744,53.0,53.0
12745,94.0,94.0
12746,,66.0
12747,86.0,86.0
12748,95.0,95.0
12749,68.0,68.0
12750,26.0,26.0
12751,3.0,3.0
12752,68.0,68.0
12753,54.0,54.0
12754,45.0,45.0
12755,33.0,33.0
12756,,54.11904761904762
12757,55.0,55.0
12758,71.0,71.0
12759,72.0,72.0
12760,61.0,61.0
12761,64.0,64.0
12762,54.0,54.0
12763,80.0,80.0
12764,7.0,7.0
12765,70.0,70.0
12766,83.0,83.0
12767,45.0,45.0
12768,10.0,10.0
12769,69.0,69.0
12770,,52.17142857142857
12771,100.0,100.0
12772,35.0,35.0
12773,40.0,40.0
12774,44.0,44.0
12775,83.0,83.0
12776,99.0,99.0
12777,74.0,74.0
12778,96.0,96.0
12779,,68.90625
12780,77.0,77.0
12781,58.0,58.0
12782,41.0,41.0
12783,96.0,96.0
12784,90.0,90.0
12785,100.0,100.0
12786,93.0,93.0
12787,92.0,92.0
12788,91.0,91.0
12789,100.0,100.0
12790,100.0,100.0
12791,,62.28888888888889
12792,49.0,49.0
12793,51.0,51.0
12794,71.0,71.0
12795,57.0,57.0
12796,86.0,86.0
12797,16.0,16.0
12798,93.0,93.0
12799,86.0,86.0
12800,58.0,58.0
12801,100.0,100.0
12802,44.0,44.0
12803,56.0,56.0
12804,84.0,84.0
12805,,70.0
12806,69.0,69.0
12807,92.0,92.0
12808,95.0,95.0
12809,,44.23529411764706
12810,,58.774193548387096
12811,59.0,59.0
12812,15.0,15.0
12813,39.0,39.0
12814,62.0,62.0
12815,100.0,100.0
12816,58.0,58.0
12817,92.0,92.0
12818,92.0,92.0
12819,92.0,92.0
12820,17.0,17.0
12821,70.0,70.0
12822,79.0,79.0
12823,55.0,55.0
12824,45.0,45.0
12825,28.0,28.0
12826,96.0,96.0
12827,74.0,74.0
12828,49.0,49.0
12829,56.0,56.0
12830,94.0,94.0
12831,55.0,55.0
12832,98.0,98.0
12833,82.0,82.0
12834,82.0,82.0
12835,47.0,47.0
12836,59.0,59.0
12837,100.0,100.0
12838,90.0,90.0
12839,92.0,92.0
12840,75.0,75.0
12841,90.0,90.0
12842,46.0,46.0
12843,31.0,31.0
12844,86.0,86.0
12845,74.0,74.0
12846,15.0,15.0
12847,46.0,46.0
12848,51.0,51.0
12849,58.0,58.0
12850,34.0,34.0
12851,47.0,47.0
12852,91.0,91.0
12853,49.0,49.0
12854,14.0,14.0
12855,60.0,60.0
12856,12.0,12.0
12857,66.0,66.0
12858,4.0,4.0
12859,67.0,67.0
12860,,72.11111111111111
12861,,73.42857142857143
12862,94.0,94.0
12863,,66.95918367346938
12864,,80.125
12865,60.0,60.0
12866,46.0,46.0
12867,97.0,97.0
12868,50.0,50.0
12869,99.0,99.0
12870,32.0,32.0
12871,46.0,46.0
12872,70.0,70.0
12873,99.0,99.0
12874,,76.5
12875,79.0,79.0
12876,48.0,48.0
12877,46.0,46.0
12878,97.0,97.0
12879,49.0,49.0
12880,40.0,40.0
12881,96.0,96.0
12882,33.0,33.0
12883,82.0,82.0
12884,99.0,99.0
12885,32.0,32.0
12886,46.0,46.0
12887,35.0,35.0
12888,,54.476190476190474
12889,66.0,66.0
12890,65.0,65.0
12891,,73.6923076923077
12892,71.0,71.0
12893,,60.0
12894,77.0,77.0
12895,1.0,1.0
12896,,52.17142857142857
12897,59.0,59.0
12898,47.0,47.0
12899,45.0,45.0
12900,24.0,24.0
12901,36.0,36.0
12902,88.0,88.0
12903,17.0,17.0
12904,1.0,1.0
12905,14.0,14.0
12906,91.0,91.0
12907,,66.95918367346938
12908,44.0,44.0
12909,,60.0
12910,,73.04761904761905
12911,,60.0
12912,,64.76470588235294
12913,,58.8
12914,64.0,64.0
12915,,57.578947368421055
12916,79.0,79.0
12917,100.0,100.0
12918,99.0,99.0
12919,100.0,100.0
12920,53.0,53.0
12921,60.0,60.0
12922,45.0,45.0
12923,22.0,22.0
12924,16.0,16.0
12925,,58.6764705882353
12926,100.0,100.0
12927,,83.0
12928,70.0,70.0
12929,94.0,94.0
12930,65.0,65.0
12931,57.0,57.0
12932,65.0,65.0
12933,100.0,100.0
12934,19.0,19.0
12935,18.0,18.0
12936,32.0,32.0
12937,47.0,47.0
12938,22.0,22.0
12939,77.0,77.0
12940,62.0,62.0
12941,62.0,62.0
12942,83.0,83.0
12943,42.0,42.0
12944,24.0,24.0
12945,38.0,38.0
12946,74.0,74.0
12947,63.0,63.0
12948,1.0,1.0
12949,40.0,40.0
12950,33.0,33.0
12951,86.0,86.0
12952,14.0,14.0
12953,,60.0
12954,,66.17948717948718
12955,,64.76470588235294
12956,67.0,67.0
12957,94.0,94.0
12958,77.0,77.0
12959,99.0,99.0
12960,79.0,79.0
12961,47.0,47.0
12962,99.0,99.0
12963,84.0,84.0
12964,,52.17142857142857
12965,59.0,59.0
12966,83.0,83.0
12967,100.0,100.0
12968,92.0,92.0
12969,90.0,90.0
12970,,59.0625
12971,46.0,46.0
12972,74.0,74.0
12973,82.0,82.0
12974,84.0,84.0
12975,30.0,30.0
12976,27.0,27.0
12977,20.0,20.0
12978,27.0,27.0
12979,83.0,83.0
12980,100.0,100.0
12981,91.0,91.0
12982,95.0,95.0
12983,70.0,70.0
12984,100.0,100.0
12985,52.0,52.0
12986,65.0,65.0
12987,99.0,99.0
12988,98.0,98.0
12989,78.0,78.0
12990,74.0,74.0
12991,99.0,99.0
12992,48.0,48.0
12993,85.0,85.0
12994,54.0,54.0
12995,81.0,81.0
12996,,58.45454545454545
12997,78.0,78.0
12998,98.0,98.0
12999,,55.166666666666664
13000,79.0,79.0
13001,33.0,33.0
13002,76.0,76.0
13003,94.0,94.0
13004,1.0,1.0
13005,74.0,74.0
13006,71.0,71.0
13007,,68.32142857142857
13008,68.0,68.0
13009,,55.166666666666664
13010,85.0,85.0
13011,71.0,71.0
13012,38.0,38.0
13013,12.0,12.0
13014,52.0,52.0
13015,,80.0
13016,1.0,1.0
13017,66.0,66.0
13018,85.0,85.0
13019,97.0,97.0
13020,85.0,85.0
13021,15.0,15.0
13022,69.0,69.0
13023,20.0,20.0
13024,37.0,37.0
13025,60.0,60.0
13026,98.0,98.0
13027,47.0,47.0
13028,72.0,72.0
13029,66.0,66.0
13030,62.0,62.0
13031,27.0,27.0
13032,86.0,86.0
13033,85.0,85.0
13034,83.0,83.0
13035,67.0,67.0
13036,12.0,12.0
13037,,54.642857142857146
13038,,67.46666666666667
13039,65.0,65.0
13040,16.0,16.0
13041,36.0,36.0
13042,41.0,41.0
13043,86.0,86.0
13044,78.0,78.0
13045,72.0,72.0
13046,100.0,100.0
13047,17.0,17.0
13048,34.0,34.0
13049,57.0,57.0
13050,56.0,56.0
13051,44.0,44.0
13052,84.0,84.0
13053,25.0,25.0
13054,79.0,79.0
13055,27.0,27.0
13056,38.0,38.0
13057,85.0,85.0
13058,80.0,80.0
13059,28.0,28.0
13060,,72.42857142857143
13061,78.0,78.0
13062,81.0,81.0
13063,94.0,94.0
13064,100.0,100.0
13065,12.0,12.0
13066,93.0,93.0
13067,,69.16666666666667
13068,99.0,99.0
13069,92.0,92.0
13070,55.0,55.0
13071,83.0,83.0
13072,41.0,41.0
13073,89.0,89.0
13074,82.0,82.0
13075,72.0,72.0
13076,,64.76470588235294
13077,72.0,72.0
13078,,68.70588235294117
13079,54.0,54.0
13080,70.0,70.0
13081,34.0,34.0
13082,71.0,71.0
13083,,73.5
13084,,66.95918367346938
13085,68.0,68.0
13086,8.0,8.0
13087,2.0,2.0
13088,,56.166666666666664
13089,34.0,34.0
13090,66.0,66.0
13091,95.0,95.0
13092,77.0,77.0
13093,86.0,86.0
13094,,66.0
13095,97.0,97.0
13096,37.0,37.0
13097,,80.0
13098,37.0,37.0
13099,42.0,42.0
13100,44.0,44.0
13101,64.0,64.0
13102,31.0,31.0
13103,61.0,61.0
13104,63.0,63.0
13105,9.0,9.0
13106,64.0,64.0
13107,10.0,10.0
13108,21.0,21.0
13109,64.0,64.0
13110,,68.90625
13111,99.0,99.0
13112,96.0,96.0
13113,98.0,98.0
13114,49.0,49.0
13115,70.0,70.0
13116,82.0,82.0
13117,84.0,84.0
13118,57.0,57.0
13119,91.0,91.0
13120,74.0,74.0
13121,,57.578947368421055
13122,86.0,86.0
13123,78.0,78.0
13124,72.0,72.0
13125,91.0,91.0
13126,80.0,80.0
13127,71.0,71.0
13128,86.0,86.0
13129,91.0,91.0
13130,35.0,35.0
13131,80.0,80.0
13132,,66.17948717948718
13133,,72.57142857142857
13134,,51.6
13135,,61.6
13136,30.0,30.0
13137,87.0,87.0
13138,78.0,78.0
13139,7.0,7.0
13140,30.0,30.0
13141,,54.666666666666664
13142,41.0,41.0
13143,,74.5
13144,,63.36842105263158
13145,38.0,38.0
13146,19.0,19.0
13147,,57.23809523809524
13148,44.0,44.0
13149,26.0,26.0
13150,,70.0
13151,6.0,6.0
13152,17.0,17.0
13153,,57.23809523809524
13154,87.0,87.0
13155,,51.28125
13156,93.0,93.0
13157,45.0,45.0
13158,13.0,13.0
13159,,58.63636363636363
13160,,69.5
13161,100.0,100.0
13162,40.0,40.0
13163,89.0,89.0
13164,55.0,55.0
13165,96.0,96.0
13166,,58.4375
13167,17.0,17.0
13168,14.0,14.0
13169,24.0,24.0
13170,,58.45454545454545
13171,93.0,93.0
13172,13.0,13.0
13173,,56.0
13174,100.0,100.0
13175,62.0,62.0
13176,,58.63636363636363
13177,42.0,42.0
13178,87.0,87.0
13179,83.0,83.0
13180,9.0,9.0
13181,79.0,79.0
13182,74.0,74.0
13183,79.0,79.0
13184,61.0,61.0
13185,53.0,53.0
13186,79.0,79.0
13187,21.0,21.0
13188,83.0,83.0
13189,,55.61538461538461
13190,,56.7037037037037
13191,17.0,17.0
13192,96.0,96.0
13193,67.0,67.0
13194,,
13195,100.0,100.0
13196,63.0,63.0
13197,100.0,100.0
13198,14.0,14.0
13199,31.0,31.0
13200,100.0,100.0
13201,,62.28888888888889
13202,71.0,71.0
13203,90.0,90.0
13204,,72.14285714285714
13205,,72.57142857142857
13206,34.0,34.0
13207,100.0,100.0
13208,65.0,65.0
13209,15.0,15.0
13210,22.0,22.0
13211,43.0,43.0
13212,42.0,42.0
13213,45.0,45.0
13214,,44.333333333333336
13215,20.0,20.0
13216,,70.0
13217,,68.5111111111111
13218,72.0,72.0
13219,81.0,81.0
13220,78.0,78.0
13221,87.0,87.0
13222,86.0,86.0
13223,78.0,78.0
13224,90.0,90.0
13225,91.0,91.0
13226,77.0,77.0
13227,90.0,90.0
13228,87.0,87.0
13229,83.0,83.0
13230,92.0,92.0
13231,88.0,88.0
13232,73.0,73.0
13233,87.0,87.0
13234,76.0,76.0
13235,88.0,88.0
13236,96.0,96.0
13237,91.0,91.0
13238,73.0,73.0
13239,91.0,91.0
13240,78.0,78.0
13241,82.0,82.0
13242,88.0,88.0
13243,87.0,87.0
13244,83.0,83.0
13245,90.0,90.0
13246,82.0,82.0
13247,69.0,69.0
13248,58.0,58.0
13249,83.0,83.0
13250,88.0,88.0
13251,66.0,66.0
13252,79.0,79.0
13253,80.0,80.0
13254,94.0,94.0
13255,91.0,91.0
13256,18.0,18.0
13257,54.0,54.0
13258,67.0,67.0
13259,,68.78571428571429
13260,,57.6
13261,87.0,87.0
13262,81.0,81.0
13263,97.0,97.0
13264,27.0,27.0
13265,4.0,4.0
13266,86.0,86.0
13267,87.0,87.0
13268,,56.5
13269,23.0,23.0
13270,87.0,87.0
13271,96.0,96.0
13272,15.0,15.0
13273,43.0,43.0
13274,57.0,57.0
13275,80.0,80.0
13276,93.0,93.0
13277,79.0,79.0
13278,4.0,4.0
13279,85.0,85.0
13280,90.0,90.0
13281,81.0,81.0
13282,86.0,86.0
13283,77.0,77.0
13284,85.0,85.0
13285,92.0,92.0
13286,,50.10526315789474
13287,66.0,66.0
13288,88.0,88.0
13289,61.0,61.0
13290,91.0,91.0
13291,65.0,65.0
13292,53.0,53.0
13293,83.0,83.0
13294,74.0,74.0
13295,3.0,3.0
13296,88.0,88.0
13297,37.0,37.0
13298,97.0,97.0
13299,45.0,45.0
13300,38.0,38.0
13301,13.0,13.0
13302,,64.85714285714286
13303,87.0,87.0
13304,79.0,79.0
13305,22.0,22.0
13306,39.0,39.0
13307,27.0,27.0
13308,91.0,91.0
13309,13.0,13.0
13310,95.0,95.0
13311,80.0,80.0
13312,15.0,15.0
13313,81.0,81.0
13314,41.0,41.0
13315,19.0,19.0
13316,40.0,40.0
13317,31.0,31.0
13318,27.0,27.0
13319,18.0,18.0
13320,51.0,51.0
13321,86.0,86.0
13322,80.0,80.0
13323,78.0,78.0
13324,96.0,96.0
13325,64.0,64.0
13326,45.0,45.0
13327,39.0,39.0
13328,84.0,84.0
